n,probability,1/sqrt(ln(n)),ratio,original_success,inverted_success,both_success,none_success
6121,0.27045,0.338653,0.798606,0.2708,0.2701,0,0.4591
6122,0.26908,0.33865,0.794568,0.26744,0.27072,0,0.46184
6123,0.26827,0.338646,0.792183,0.2696,0.26694,0,0.46346
6124,0.27031,0.338643,0.798215,0.26908,0.27154,0,0.45938
6125,0.27039,0.33864,0.798458,0.2693,0.27148,0,0.45922
6126,0.26802,0.338637,0.791467,0.26752,0.26852,0,0.46396
6127,0.26878,0.338634,0.793719,0.268,0.26956,0,0.46244
6128,0.26993,0.338631,0.797122,0.27104,0.26882,0,0.46014
6129,0.27026,0.338627,0.798104,0.271,0.26952,0,0.45948
6130,0.26898,0.338624,0.794332,0.2689,0.26906,0,0.46204
6131,0.26628,0.338621,0.786366,0.26336,0.2692,0,0.46744
6132,0.27018,0.338618,0.79789,0.2696,0.27076,0,0.45964
6133,0.26922,0.338615,0.795063,0.27036,0.26808,0,0.46156
6134,0.26709,0.338612,0.78878,0.26388,0.2703,0,0.46582
6135,0.26905,0.338608,0.794576,0.26716,0.27094,0,0.4619
6136,0.26799,0.338605,0.791452,0.27074,0.26524,0,0.46402
6137,0.26812,0.338602,0.791844,0.26754,0.2687,0,0.46376
6138,0.26895,0.338599,0.794302,0.26794,0.26996,0,0.4621
6139,0.27059,0.338596,0.799153,0.27176,0.26942,0,0.45882
6140,0.27154,0.338593,0.801967,0.27074,0.27234,0,0.45692
6141,0.26944,0.338589,0.795772,0.26802,0.27086,0,0.46112
6142,0.26975,0.338586,0.796695,0.2676,0.2719,0,0.4605
6143,0.27056,0.338583,0.799095,0.27106,0.27006,0,0.45888
6144,0.27032,0.33858,0.798393,0.26902,0.27162,0,0.45936
6145,0.26761,0.338577,0.790397,0.26774,0.26748,0,0.46478
6146,0.26789,0.338574,0.791231,0.26496,0.27082,0,0.46422
6147,0.26691,0.338571,0.788344,0.26512,0.2687,0,0.46618
6148,0.268,0.338567,0.791571,0.26874,0.26726,0,0.464
6149,0.26756,0.338564,0.790278,0.26336,0.27176,0,0.46488
6150,0.26876,0.338561,0.79383,0.26892,0.2686,0,0.46248
6151,0.26841,0.338558,0.792804,0.26738,0.26944,0,0.46318
6152,0.2681,0.338555,0.791896,0.26782,0.26838,0,0.4638
6153,0.26937,0.338552,0.795654,0.26822,0.27052,0,0.46126
6154,0.26896,0.338548,0.794451,0.26652,0.2714,0,0.46208
6155,0.27076,0.338545,0.799775,0.26924,0.27228,0,0.45848
6156,0.2666,0.338542,0.787494,0.263,0.2702,0,0.4668
6157,0.26863,0.338539,0.793498,0.26682,0.27044,0,0.46274
6158,0.26924,0.338536,0.795307,0.2704,0.26808,0,0.46152
6159,0.26664,0.338533,0.787634,0.265,0.26828,0,0.46672
6160,0.26885,0.33853,0.79417,0.26718,0.27052,0,0.4623
6161,0.2691,0.338526,0.794916,0.26984,0.26836,0,0.4618
6162,0.26954,0.338523,0.796223,0.26794,0.27114,0,0.46092
6163,0.26922,0.33852,0.795285,0.26818,0.27026,0,0.46156
6164,0.26867,0.338517,0.793668,0.26822,0.26912,0,0.46266
6165,0.26939,0.338514,0.795802,0.26936,0.26942,0,0.46122
6166,0.26852,0.338511,0.793239,0.26778,0.26926,0,0.46296
6167,0.26975,0.338508,0.79688,0.26942,0.27008,0,0.4605
6168,0.26938,0.338504,0.795795,0.2681,0.27066,0,0.46124
6169,0.26859,0.338501,0.793468,0.2708,0.26638,0,0.46282
6170,0.26866,0.338498,0.793682,0.2696,0.26772,0,0.46268
6171,0.26768,0.338495,0.790795,0.27024,0.26512,0,0.46464
6172,0.27046,0.338492,0.799015,0.27164,0.26928,0,0.45908
6173,0.26753,0.338489,0.790366,0.26958,0.26548,0,0.46494
6174,0.26625,0.338486,0.786592,0.26906,0.26344,0,0.4675
6175,0.26944,0.338482,0.796024,0.26904,0.26984,0,0.46112
6176,0.26976,0.338479,0.796977,0.26882,0.2707,0,0.46048
6177,0.26986,0.338476,0.797279,0.2689,0.27082,0,0.46028
6178,0.26943,0.338473,0.796016,0.26956,0.2693,0,0.46114
6179,0.26976,0.33847,0.796999,0.27298,0.26654,0,0.46048
6180,0.26895,0.338467,0.794613,0.26712,0.27078,0,0.4621
6181,0.2705,0.338464,0.7992,0.26778,0.27322,0,0.459
6182,0.26762,0.33846,0.790698,0.26498,0.27026,0,0.46476
6183,0.26817,0.338457,0.79233,0.27156,0.26478,0,0.46366
6184,0.26973,0.338454,0.796947,0.26882,0.27064,0,0.46054
6185,0.26801,0.338451,0.791872,0.26728,0.26874,0,0.46398
6186,0.27047,0.338448,0.799148,0.26656,0.27438,0,0.45906
6187,0.26873,0.338445,0.794014,0.26724,0.27022,0,0.46254
6188,0.26952,0.338442,0.796356,0.27022,0.26882,0,0.46096
6189,0.27013,0.338438,0.798166,0.27118,0.26908,0,0.45974
6190,0.26966,0.338435,0.796784,0.27184,0.26748,0,0.46068
6191,0.27142,0.338432,0.801992,0.26946,0.27338,0,0.45716
6192,0.26935,0.338429,0.795883,0.26884,0.26986,0,0.4613
6193,0.268,0.338426,0.791901,0.26738,0.26862,0,0.464
6194,0.26746,0.338423,0.790313,0.26728,0.26764,0,0.46508
6195,0.26938,0.33842,0.795994,0.27332,0.26544,0,0.46124
6196,0.27149,0.338417,0.802236,0.27026,0.27272,0,0.45702
6197,0.26775,0.338413,0.791192,0.26804,0.26746,0,0.4645
6198,0.26955,0.33841,0.796518,0.26808,0.27102,0,0.4609
6199,0.26802,0.338407,0.792004,0.26634,0.2697,0,0.46396
6200,0.26883,0.338404,0.794405,0.26856,0.2691,0,0.46234
6201,0.27062,0.338401,0.799702,0.27078,0.27046,0,0.45876
6202,0.26796,0.338398,0.791849,0.26944,0.26648,0,0.46408
6203,0.26986,0.338395,0.797471,0.26928,0.27044,0,0.46028
6204,0.26956,0.338392,0.796592,0.27254,0.26658,0,0.46088
6205,0.26897,0.338388,0.794856,0.26696,0.27098,0,0.46206
6206,0.26968,0.338385,0.796961,0.27018,0.26918,0,0.46064
6207,0.26806,0.338382,0.792181,0.26446,0.27166,0,0.46388
6208,0.27042,0.338379,0.799163,0.26964,0.2712,0,0.45916
6209,0.27062,0.338376,0.799761,0.2705,0.27074,0,0.45876
6210,0.26792,0.338373,0.791789,0.26648,0.26936,0,0.46416
6211,0.2698,0.33837,0.797353,0.27082,0.26878,0,0.4604
6212,0.26756,0.338367,0.79074,0.26646,0.26866,0,0.46488
6213,0.27033,0.338363,0.798934,0.26974,0.27092,0,0.45934
6214,0.26911,0.33836,0.795335,0.26958,0.26864,0,0.46178
6215,0.26758,0.338357,0.790821,0.26952,0.26564,0,0.46484
6216,0.27102,0.338354,0.800995,0.2694,0.27264,0,0.45796
6217,0.2702,0.338351,0.798579,0.2696,0.2708,0,0.4596
6218,0.26707,0.338348,0.789335,0.26744,0.2667,0,0.46586
6219,0.26992,0.338345,0.797766,0.26966,0.27018,0,0.46016
6220,0.26763,0.338342,0.791005,0.267,0.26826,0,0.46474
6221,0.26902,0.338339,0.795121,0.2667,0.27134,0,0.46196
6222,0.26795,0.338335,0.791965,0.27122,0.26468,0,0.4641
6223,0.26963,0.338332,0.796938,0.26694,0.27232,0,0.46074
6224,0.26955,0.338329,0.796709,0.27194,0.26716,0,0.4609
6225,0.26834,0.338326,0.79314,0.26834,0.26834,0,0.46332
6226,0.27156,0.338323,0.802665,0.2709,0.27222,0,0.45688
6227,0.26912,0.33832,0.79546,0.27186,0.26638,0,0.46176
6228,0.26966,0.338317,0.797064,0.26916,0.27016,0,0.46068
6229,0.27179,0.338314,0.803367,0.27162,0.27196,0,0.45642
6230,0.26862,0.338311,0.794004,0.26942,0.26782,0,0.46276
6231,0.2698,0.338307,0.797499,0.26624,0.27336,0,0.4604
6232,0.26892,0.338304,0.794906,0.26886,0.26898,0,0.46216
6233,0.27055,0.338301,0.799731,0.27246,0.26864,0,0.4589
6234,0.26856,0.338298,0.793856,0.2695,0.26762,0,0.46288
6235,0.26867,0.338295,0.794188,0.26762,0.26972,0,0.46266
6236,0.26842,0.338292,0.793457,0.2699,0.26694,0,0.46316
6237,0.26842,0.338289,0.793464,0.26804,0.2688,0,0.46316
6238,0.26773,0.338286,0.791432,0.26618,0.26928,0,0.46454
6239,0.26895,0.338283,0.795045,0.26942,0.26848,0,0.4621
6240,0.26983,0.33828,0.797654,0.27052,0.26914,0,0.46034
6241,0.26699,0.338276,0.789266,0.26652,0.26746,0,0.46602
6242,0.26985,0.338273,0.797728,0.27026,0.26944,0,0.4603
6243,0.26753,0.33827,0.790877,0.26664,0.26842,0,0.46494
6244,0.27061,0.338267,0.799989,0.26912,0.2721,0,0.45878
6245,0.26868,0.338264,0.794291,0.26954,0.26782,0,0.46264
6246,0.26818,0.338261,0.79282,0.27192,0.26444,0,0.46364
6247,0.2694,0.338258,0.796434,0.26872,0.27008,0,0.4612
6248,0.26971,0.338255,0.797358,0.2694,0.27002,0,0.46058
6249,0.26916,0.338252,0.795739,0.26724,0.27108,0,0.46168
6250,0.26855,0.338249,0.793943,0.27336,0.26374,0,0.4629
6251,0.26832,0.338245,0.79327,0.26588,0.27076,0,0.46336
6252,0.26977,0.338242,0.797564,0.26726,0.27228,0,0.46046
6253,0.27103,0.338239,0.801297,0.27136,0.2707,0,0.45794
6254,0.2697,0.338236,0.797372,0.26946,0.26994,0,0.4606
6255,0.27022,0.338233,0.798917,0.27078,0.26966,0,0.45956
6256,0.26891,0.33823,0.795051,0.2678,0.27002,0,0.46218
6257,0.26729,0.338227,0.790268,0.26798,0.2666,0,0.46542
6258,0.26849,0.338224,0.793824,0.26918,0.2678,0,0.46302
6259,0.2681,0.338221,0.792678,0.26862,0.26758,0,0.4638
6260,0.26736,0.338218,0.790497,0.26892,0.2658,0,0.46528
6261,0.26897,0.338215,0.795265,0.2686,0.26934,0,0.46206
6262,0.26806,0.338211,0.792581,0.26524,0.27088,0,0.46388
6263,0.26895,0.338208,0.79522,0.2676,0.2703,0,0.4621
6264,0.26953,0.338205,0.796942,0.2706,0.26846,0,0.46094
6265,0.26871,0.338202,0.794525,0.26958,0.26784,0,0.46258
6266,0.26933,0.338199,0.796365,0.27142,0.26724,0,0.46134
6267,0.26851,0.338196,0.793948,0.2694,0.26762,0,0.46298
6268,0.26726,0.338193,0.790259,0.2685,0.26602,0,0.46548
6269,0.26935,0.33819,0.796446,0.26716,0.27154,0,0.4613
6270,0.26904,0.338187,0.795537,0.2654,0.27268,0,0.46192
6271,0.26877,0.338184,0.794746,0.26846,0.26908,0,0.46246
6272,0.26898,0.338181,0.795374,0.26978,0.26818,0,0.46204
6273,0.26814,0.338177,0.792897,0.26916,0.26712,0,0.46372
6274,0.26761,0.338174,0.791337,0.26886,0.26636,0,0.46478
6275,0.26789,0.338171,0.792172,0.26782,0.26796,0,0.46422
6276,0.26818,0.338168,0.793037,0.26942,0.26694,0,0.46364
6277,0.26805,0.338165,0.79266,0.26664,0.26946,0,0.4639
6278,0.26825,0.338162,0.793259,0.2676,0.2689,0,0.4635
6279,0.26846,0.338159,0.793887,0.26842,0.2685,0,0.46308
6280,0.26823,0.338156,0.793214,0.26692,0.26954,0,0.46354
6281,0.26854,0.338153,0.794138,0.27034,0.26674,0,0.46292
6282,0.26973,0.33815,0.797664,0.26628,0.27318,0,0.46054
6283,0.2676,0.338147,0.791373,0.26792,0.26728,0,0.4648
6284,0.26865,0.338144,0.794485,0.26686,0.27044,0,0.4627
6285,0.26572,0.338141,0.785827,0.26862,0.26282,0,0.46856
6286,0.26693,0.338137,0.789413,0.26834,0.26552,0,0.46614
6287,0.2673,0.338134,0.790514,0.26612,0.26848,0,0.4654
6288,0.26693,0.338131,0.789427,0.26618,0.26768,0,0.46614
6289,0.27135,0.338128,0.802506,0.27212,0.27058,0,0.4573
6290,0.26749,0.338125,0.791098,0.26548,0.2695,0,0.46502
6291,0.26752,0.338122,0.791194,0.26678,0.26826,0,0.46496
6292,0.26874,0.338119,0.794809,0.27026,0.26722,0,0.46252
6293,0.26851,0.338116,0.794136,0.2667,0.27032,0,0.46298
6294,0.26838,0.338113,0.793759,0.26914,0.26762,0,0.46324
6295,0.26864,0.33811,0.794535,0.2675,0.26978,0,0.46272
6296,0.26803,0.338107,0.792738,0.2667,0.26936,0,0.46394
6297,0.2695,0.338104,0.797093,0.26946,0.26954,0,0.461
6298,0.2694,0.338101,0.796804,0.2677,0.2711,0,0.4612
6299,0.26881,0.338098,0.795066,0.27046,0.26716,0,0.46238
6300,0.26868,0.338094,0.794689,0.26828,0.26908,0,0.46264
6301,0.26914,0.338091,0.796057,0.2702,0.26808,0,0.46172
6302,0.26868,0.338088,0.794704,0.26898,0.26838,0,0.46264
6303,0.26783,0.338085,0.792197,0.26908,0.26658,0,0.46434
6304,0.27009,0.338082,0.798889,0.2699,0.27028,0,0.45982
6305,0.26824,0.338079,0.793424,0.26526,0.27122,0,0.46352
6306,0.26874,0.338076,0.79491,0.27128,0.2662,0,0.46252
6307,0.2688,0.338073,0.795095,0.26748,0.27012,0,0.4624
6308,0.26906,0.33807,0.795871,0.26782,0.2703,0,0.46188
6309,0.26844,0.338067,0.794044,0.2696,0.26728,0,0.46312
6310,0.27045,0.338064,0.799997,0.26878,0.27212,0,0.4591
6311,0.26729,0.338061,0.790657,0.26582,0.26876,0,0.46542
6312,0.26967,0.338058,0.797704,0.27066,0.26868,0,0.46066
6313,0.2693,0.338055,0.796617,0.26472,0.27388,0,0.4614
6314,0.26941,0.338052,0.796949,0.26942,0.2694,0,0.46118
6315,0.26819,0.338049,0.793348,0.27162,0.26476,0,0.46362
6316,0.26733,0.338045,0.790811,0.2665,0.26816,0,0.46534
6317,0.26881,0.338042,0.795196,0.26924,0.26838,0,0.46238
6318,0.26612,0.338039,0.787246,0.26492,0.26732,0,0.46776
6319,0.26906,0.338036,0.79595,0.2699,0.26822,0,0.46188
6320,0.26797,0.338033,0.792733,0.2682,0.26774,0,0.46406
6321,0.26976,0.33803,0.798035,0.27328,0.26624,0,0.46048
6322,0.2672,0.338027,0.790469,0.2688,0.2656,0,0.4656
6323,0.26858,0.338024,0.794559,0.26898,0.26818,0,0.46284
6324,0.2696,0.338021,0.797584,0.26814,0.27106,0,0.4608
6325,0.26941,0.338018,0.797029,0.26556,0.27326,0,0.46118
6326,0.27046,0.338015,0.800142,0.27048,0.27044,0,0.45908
6327,0.2684,0.338012,0.794055,0.26588,0.27092,0,0.4632
6328,0.26994,0.338009,0.798618,0.26932,0.27056,0,0.46012
6329,0.26897,0.338006,0.795756,0.27324,0.2647,0,0.46206
6330,0.26937,0.338003,0.796946,0.26856,0.27018,0,0.46126
6331,0.26875,0.338,0.795119,0.26716,0.27034,0,0.4625
6332,0.26975,0.337997,0.798085,0.27264,0.26686,0,0.4605
6333,0.26903,0.337994,0.795962,0.26898,0.26908,0,0.46194
6334,0.2658,0.33799,0.786413,0.26514,0.26646,0,0.4684
6335,0.2709,0.337987,0.801509,0.27172,0.27008,0,0.4582
6336,0.26737,0.337984,0.791072,0.26992,0.26482,0,0.46526
6337,0.26836,0.337981,0.794008,0.26756,0.26916,0,0.46328
6338,0.26845,0.337978,0.794282,0.26766,0.26924,0,0.4631
6339,0.26829,0.337975,0.793815,0.26626,0.27032,0,0.46342
6340,0.26882,0.337972,0.795391,0.26786,0.26978,0,0.46236
6341,0.2686,0.337969,0.794747,0.26534,0.27186,0,0.4628
6342,0.26879,0.337966,0.795316,0.26934,0.26824,0,0.46242
6343,0.27182,0.337963,0.804289,0.27226,0.27138,0,0.45636
6344,0.26817,0.33796,0.793496,0.26948,0.26686,0,0.46366
6345,0.26889,0.337957,0.795634,0.26574,0.27204,0,0.46222
6346,0.26722,0.337954,0.790699,0.26498,0.26946,0,0.46556
6347,0.26697,0.337951,0.789967,0.26608,0.26786,0,0.46606
6348,0.26882,0.337948,0.795448,0.26872,0.26892,0,0.46236
6349,0.26823,0.337945,0.793709,0.26916,0.2673,0,0.46354
6350,0.26708,0.337942,0.790314,0.2659,0.26826,0,0.46584
6351,0.26732,0.337939,0.791031,0.265,0.26964,0,0.46536
6352,0.26605,0.337936,0.78728,0.26728,0.26482,0,0.4679
6353,0.26837,0.337933,0.794152,0.26708,0.26966,0,0.46326
6354,0.26799,0.33793,0.793035,0.26934,0.26664,0,0.46402
6355,0.26916,0.337927,0.796504,0.26862,0.2697,0,0.46168
6356,0.26897,0.337924,0.795949,0.26686,0.27108,0,0.46206
6357,0.26934,0.337921,0.797051,0.26744,0.27124,0,0.46132
6358,0.26931,0.337918,0.79697,0.26724,0.27138,0,0.46138
6359,0.26691,0.337914,0.789874,0.2638,0.27002,0,0.46618
6360,0.26793,0.337911,0.7929,0.26624,0.26962,0,0.46414
6361,0.2696,0.337908,0.797849,0.26742,0.27178,0,0.4608
6362,0.26763,0.337905,0.792026,0.2669,0.26836,0,0.46474
6363,0.26763,0.337902,0.792034,0.2633,0.27196,0,0.46474
6364,0.26744,0.337899,0.791478,0.26722,0.26766,0,0.46512
6365,0.26811,0.337896,0.793468,0.26714,0.26908,0,0.46378
6366,0.26956,0.337893,0.797767,0.26996,0.26916,0,0.46088
6367,0.2702,0.33789,0.799668,0.2708,0.2696,0,0.4596
6368,0.26795,0.337887,0.793016,0.26774,0.26816,0,0.4641
6369,0.26938,0.337884,0.797255,0.26722,0.27154,0,0.46124
6370,0.26677,0.337881,0.789538,0.26816,0.26538,0,0.46646
6371,0.26895,0.337878,0.795997,0.27154,0.26636,0,0.4621
6372,0.26915,0.337875,0.796596,0.26764,0.27066,0,0.4617
6373,0.27017,0.337872,0.799622,0.27094,0.2694,0,0.45966
6374,0.26716,0.337869,0.790721,0.2706,0.26372,0,0.46568
6375,0.27115,0.337866,0.802537,0.27184,0.27046,0,0.4577
6376,0.26819,0.337863,0.793783,0.26704,0.26934,0,0.46362
6377,0.26959,0.33786,0.797934,0.26934,0.26984,0,0.46082
6378,0.26869,0.337857,0.795277,0.26794,0.26944,0,0.46262
6379,0.26997,0.337854,0.799073,0.26964,0.2703,0,0.46006
6380,0.26942,0.337851,0.797452,0.27024,0.2686,0,0.46116
6381,0.26826,0.337848,0.794026,0.26738,0.26914,0,0.46348
6382,0.26942,0.337845,0.797467,0.26958,0.26926,0,0.46116
6383,0.26867,0.337842,0.795254,0.26714,0.2702,0,0.46266
6384,0.26793,0.337839,0.793071,0.26852,0.26734,0,0.46414
6385,0.26805,0.337836,0.793433,0.26696,0.26914,0,0.4639
6386,0.26722,0.337833,0.790983,0.2686,0.26584,0,0.46556
6387,0.2679,0.33783,0.793003,0.27142,0.26438,0,0.4642
6388,0.26861,0.337827,0.795112,0.27064,0.26658,0,0.46278
6389,0.26704,0.337824,0.790471,0.26472,0.26936,0,0.46592
6390,0.26835,0.337821,0.794356,0.26832,0.26838,0,0.4633
6391,0.26779,0.337818,0.792706,0.26834,0.26724,0,0.46442
6392,0.26921,0.337815,0.796916,0.27188,0.26654,0,0.46158
6393,0.27052,0.337812,0.800801,0.271,0.27004,0,0.45896
6394,0.26896,0.337809,0.79619,0.26686,0.27106,0,0.46208
6395,0.26677,0.337806,0.789715,0.26444,0.2691,0,0.46646
6396,0.26817,0.337803,0.793866,0.2666,0.26974,0,0.46366
6397,0.2672,0.3378,0.791002,0.26938,0.26502,0,0.4656
6398,0.26859,0.337797,0.795124,0.26888,0.2683,0,0.46282
6399,0.26812,0.337794,0.793739,0.26778,0.26846,0,0.46376
6400,0.26734,0.337791,0.791437,0.26566,0.26902,0,0.46532
6401,0.2687,0.337788,0.79547,0.26542,0.27198,0,0.4626
6402,0.26813,0.337785,0.79379,0.26606,0.2702,0,0.46374
6403,0.2667,0.337782,0.789564,0.26748,0.26592,0,0.4666
6404,0.26783,0.337779,0.792916,0.26924,0.26642,0,0.46434
6405,0.26757,0.337776,0.792153,0.26918,0.26596,0,0.46486
6406,0.2683,0.337772,0.794322,0.2685,0.2681,0,0.4634
6407,0.26807,0.337769,0.793648,0.2696,0.26654,0,0.46386
6408,0.26904,0.337766,0.796527,0.26992,0.26816,0,0.46192
6409,0.26902,0.337763,0.796475,0.27008,0.26796,0,0.46196
6410,0.26786,0.33776,0.793047,0.26758,0.26814,0,0.46428
6411,0.26786,0.337757,0.793054,0.26578,0.26994,0,0.46428
6412,0.26889,0.337754,0.796111,0.26528,0.2725,0,0.46222
6413,0.26833,0.337751,0.79446,0.26864,0.26802,0,0.46334
6414,0.26696,0.337748,0.790411,0.26956,0.26436,0,0.46608
6415,0.26693,0.337745,0.790329,0.26668,0.26718,0,0.46614
6416,0.26656,0.337742,0.78924,0.2641,0.26902,0,0.46688
6417,0.2691,0.337739,0.796768,0.27196,0.26624,0,0.4618
6418,0.26806,0.337736,0.793696,0.2679,0.26822,0,0.46388
6419,0.26686,0.337733,0.79015,0.2693,0.26442,0,0.46628
6420,0.26666,0.33773,0.789565,0.2662,0.26712,0,0.46668
6421,0.26726,0.337727,0.791348,0.26534,0.26918,0,0.46548
6422,0.26724,0.337724,0.791296,0.26856,0.26592,0,0.46552
6423,0.26589,0.337721,0.787306,0.2617,0.27008,0,0.46822
6424,0.26714,0.337718,0.791014,0.26618,0.2681,0,0.46572
6425,0.27046,0.337715,0.800852,0.27046,0.27046,0,0.45908
6426,0.26682,0.337712,0.79008,0.26298,0.27066,0,0.46636
6427,0.26718,0.337709,0.791153,0.2683,0.26606,0,0.46564
6428,0.26844,0.337706,0.794892,0.2676,0.26928,0,0.46312
6429,0.26886,0.337703,0.796142,0.26922,0.2685,0,0.46228
6430,0.26782,0.3377,0.79307,0.26686,0.26878,0,0.46436
6431,0.26799,0.337697,0.79358,0.26796,0.26802,0,0.46402
6432,0.26655,0.337694,0.789323,0.26588,0.26722,0,0.4669
6433,0.26752,0.337691,0.792202,0.26614,0.2689,0,0.46496
6434,0.26852,0.337688,0.795171,0.2709,0.26614,0,0.46296
6435,0.26724,0.337685,0.791387,0.26716,0.26732,0,0.46552
6436,0.26875,0.337683,0.795866,0.26946,0.26804,0,0.4625
6437,0.2678,0.33768,0.79306,0.26816,0.26744,0,0.4644
6438,0.26916,0.337677,0.797094,0.26636,0.27196,0,0.46168
6439,0.26784,0.337674,0.793192,0.26378,0.2719,0,0.46432
6440,0.26882,0.337671,0.796101,0.26666,0.27098,0,0.46236
6441,0.26836,0.337668,0.794746,0.27126,0.26546,0,0.46328
6442,0.27045,0.337665,0.800943,0.26898,0.27192,0,0.4591
6443,0.26682,0.337662,0.790199,0.26788,0.26576,0,0.46636
6444,0.27007,0.337659,0.799832,0.27118,0.26896,0,0.45986
6445,0.26738,0.337656,0.791872,0.26772,0.26704,0,0.46524
6446,0.26846,0.337653,0.795078,0.27042,0.2665,0,0.46308
6447,0.26784,0.33765,0.793248,0.26824,0.26744,0,0.46432
6448,0.27009,0.337647,0.799919,0.2683,0.27188,0,0.45982
6449,0.26804,0.337644,0.793855,0.26588,0.2702,0,0.46392
6450,0.26864,0.337641,0.795639,0.26996,0.26732,0,0.46272
6451,0.26814,0.337638,0.794165,0.2672,0.26908,0,0.46372
6452,0.26873,0.337635,0.795919,0.27074,0.26672,0,0.46254
6453,0.26789,0.337632,0.793438,0.26876,0.26702,0,0.46422
6454,0.27069,0.337629,0.801739,0.26972,0.27166,0,0.45862
6455,0.26717,0.337626,0.79132,0.26694,0.2674,0,0.46566
6456,0.26956,0.337623,0.798406,0.2696,0.26952,0,0.46088
6457,0.26752,0.33762,0.792371,0.26876,0.26628,0,0.46496
6458,0.26729,0.337617,0.791696,0.26618,0.2684,0,0.46542
6459,0.26792,0.337614,0.793569,0.26532,0.27052,0,0.46416
6460,0.2654,0.337611,0.786112,0.26538,0.26542,0,0.4692
6461,0.26893,0.337608,0.796575,0.27,0.26786,0,0.46214
6462,0.26695,0.337605,0.790717,0.26734,0.26656,0,0.4661
6463,0.26782,0.337602,0.793301,0.26612,0.26952,0,0.46436
6464,0.26785,0.337599,0.793397,0.26662,0.26908,0,0.4643
6465,0.26925,0.337596,0.797551,0.2691,0.2694,0,0.4615
6466,0.26748,0.337593,0.792315,0.265,0.26996,0,0.46504
6467,0.26794,0.33759,0.793685,0.26944,0.26644,0,0.46412
6468,0.2694,0.337587,0.798016,0.27008,0.26872,0,0.4612
6469,0.26806,0.337584,0.794054,0.26878,0.26734,0,0.46388
6470,0.26775,0.337581,0.793143,0.27046,0.26504,0,0.4645
6471,0.26844,0.337578,0.795194,0.26966,0.26722,0,0.46312
6472,0.2671,0.337575,0.791231,0.26944,0.26476,0,0.4658
6473,0.26814,0.337572,0.794319,0.26914,0.26714,0,0.46372
6474,0.26991,0.337569,0.799569,0.27224,0.26758,0,0.46018
6475,0.26691,0.337566,0.790689,0.26698,0.26684,0,0.46618
6476,0.26685,0.337563,0.790518,0.26764,0.26606,0,0.4663
6477,0.2676,0.33756,0.792747,0.26622,0.26898,0,0.4648
6478,0.26985,0.337557,0.79942,0.27304,0.26666,0,0.4603
6479,0.26798,0.337554,0.793887,0.26934,0.26662,0,0.46404
6480,0.26838,0.337551,0.795079,0.26668,0.27008,0,0.46324
6481,0.26956,0.337548,0.798582,0.2701,0.26902,0,0.46088
6482,0.27014,0.337545,0.800307,0.2695,0.27078,0,0.45972
6483,0.2678,0.337543,0.793382,0.26764,0.26796,0,0.4644
6484,0.26851,0.33754,0.795492,0.26662,0.2704,0,0.46298
6485,0.26955,0.337537,0.79858,0.27084,0.26826,0,0.4609
6486,0.26713,0.337534,0.791417,0.2683,0.26596,0,0.46574
6487,0.26953,0.337531,0.798535,0.26876,0.2703,0,0.46094
6488,0.26723,0.337528,0.791728,0.2667,0.26776,0,0.46554
6489,0.26859,0.337525,0.795764,0.27168,0.2655,0,0.46282
6490,0.26817,0.337522,0.794527,0.2665,0.26984,0,0.46366
6491,0.26662,0.337519,0.789941,0.26546,0.26778,0,0.46676
6492,0.27002,0.337516,0.800022,0.26768,0.27236,0,0.45996
6493,0.26769,0.337513,0.793125,0.26838,0.267,0,0.46462
6494,0.26997,0.33751,0.799888,0.26688,0.27306,0,0.46006
6495,0.26781,0.337507,0.793495,0.26604,0.26958,0,0.46438
6496,0.27039,0.337504,0.801146,0.26978,0.271,0,0.45922
6497,0.26818,0.337501,0.794605,0.26762,0.26874,0,0.46364
6498,0.2663,0.337498,0.789042,0.26264,0.26996,0,0.4674
6499,0.26718,0.337495,0.791656,0.26486,0.2695,0,0.46564
6500,0.26839,0.337492,0.795248,0.26876,0.26802,0,0.46322
6501,0.26884,0.337489,0.796588,0.26824,0.26944,0,0.46232
6502,0.26688,0.337486,0.790788,0.26796,0.2658,0,0.46624
6503,0.26822,0.337483,0.794765,0.269,0.26744,0,0.46356
6504,0.26838,0.33748,0.795246,0.26912,0.26764,0,0.46324
6505,0.26774,0.337477,0.793357,0.26506,0.27042,0,0.46452
6506,0.27047,0.337474,0.801453,0.27088,0.27006,0,0.45906
6507,0.26775,0.337471,0.7934,0.26702,0.26848,0,0.4645
6508,0.26718,0.337469,0.791718,0.26576,0.2686,0,0.46564
6509,0.26867,0.337466,0.79614,0.2673,0.27004,0,0.46266
6510,0.26807,0.337463,0.794369,0.26932,0.26682,0,0.46386
6511,0.26432,0.33746,0.783264,0.26294,0.2657,0,0.47136
6512,0.26707,0.337457,0.79142,0.26514,0.269,0,0.46586
6513,0.268,0.337454,0.794183,0.27136,0.26464,0,0.464
6514,0.266,0.337451,0.788263,0.2654,0.2666,0,0.468
6515,0.26727,0.337448,0.792033,0.27072,0.26382,0,0.46546
6516,0.26767,0.337445,0.793226,0.26922,0.26612,0,0.46466
6517,0.26821,0.337442,0.794833,0.26788,0.26854,0,0.46358
6518,0.26892,0.337439,0.796944,0.26798,0.26986,0,0.46216
6519,0.26754,0.337436,0.792861,0.26616,0.26892,0,0.46492
