n,probability,1/sqrt(ln(n)),ratio
4549,0.27528,0.344568,0.798913
4550,0.2751,0.344564,0.798401
4551,0.27328,0.344559,0.793129
4552,0.27319,0.344555,0.792878
4553,0.27471,0.34455,0.7973
4554,0.27459,0.344546,0.796962
4555,0.27566,0.344541,0.800078
4556,0.27433,0.344537,0.796228
4557,0.27485,0.344532,0.797748
4558,0.27403,0.344528,0.795378
4559,0.27645,0.344523,0.802413
4560,0.27682,0.344519,0.803497
4561,0.27495,0.344514,0.79808
4562,0.27642,0.34451,0.802357
4563,0.27615,0.344505,0.801584
4564,0.27375,0.344501,0.794628
4565,0.27477,0.344496,0.797599
4566,0.27788,0.344492,0.806637
4567,0.27428,0.344488,0.796197
4568,0.27541,0.344483,0.799488
4569,0.2773,0.344479,0.804985
4570,0.27227,0.344474,0.790393
4571,0.27498,0.34447,0.798271
4572,0.27567,0.344465,0.800284
4573,0.27457,0.344461,0.797101
4574,0.27508,0.344456,0.798592
4575,0.27548,0.344452,0.799764
4576,0.27134,0.344447,0.787755
4577,0.27559,0.344443,0.800104
4578,0.2747,0.344438,0.79753
4579,0.27512,0.344434,0.79876
4580,0.27305,0.344429,0.79276
4581,0.27474,0.344425,0.797677
4582,0.27689,0.344421,0.80393
4583,0.27567,0.344416,0.800398
4584,0.27733,0.344412,0.805228
4585,0.27747,0.344407,0.805645
4586,0.27301,0.344403,0.792706
4587,0.277,0.344398,0.804301
4588,0.27378,0.344394,0.794962
4589,0.2767,0.344389,0.803451
4590,0.27614,0.344385,0.801835
4591,0.27454,0.34438,0.7972
4592,0.27428,0.344376,0.796455
4593,0.27153,0.344372,0.78848
4594,0.27429,0.344367,0.796505
4595,0.27313,0.344363,0.793146
4596,0.27361,0.344358,0.794551
4597,0.27375,0.344354,0.794967
4598,0.27571,0.344349,0.800669
4599,0.2741,0.344345,0.796004
4600,0.27387,0.34434,0.795347
4601,0.27402,0.344336,0.795792
4602,0.27616,0.344332,0.802018
4603,0.27359,0.344327,0.794564
4604,0.2743,0.344323,0.796636
4605,0.27514,0.344318,0.799086
4606,0.27214,0.344314,0.790384
4607,0.27523,0.344309,0.799368
4608,0.27358,0.344305,0.794586
4609,0.27541,0.344301,0.799912
4610,0.27411,0.344296,0.796146
4611,0.27411,0.344292,0.796156
4612,0.27687,0.344287,0.804183
4613,0.27607,0.344283,0.80187
4614,0.27431,0.344278,0.796768
4615,0.27235,0.344274,0.791085
4616,0.27746,0.34427,0.805938
4617,0.2749,0.344265,0.798512
4618,0.2752,0.344261,0.799394
4619,0.27606,0.344256,0.801902
4620,0.27545,0.344252,0.800141
4621,0.27498,0.344248,0.798786
4622,0.27379,0.344243,0.795339
4623,0.27837,0.344239,0.808654
4624,0.2746,0.344234,0.797713
4625,0.27473,0.34423,0.7981
4626,0.27428,0.344225,0.796803
4627,0.27445,0.344221,0.797307
4628,0.27589,0.344217,0.801501
4629,0.27225,0.344212,0.790936
4630,0.27802,0.344208,0.80771
4631,0.27649,0.344203,0.803275
4632,0.27371,0.344199,0.795209
4633,0.27113,0.344195,0.787723
4634,0.27589,0.34419,0.801563
4635,0.27508,0.344186,0.799219
4636,0.27496,0.344181,0.798881
4637,0.27457,0.344177,0.797758
4638,0.27417,0.344173,0.796606
4639,0.27634,0.344168,0.802921
4640,0.27401,0.344164,0.796161
4641,0.2754,0.344159,0.80021
4642,0.27667,0.344155,0.803911
4643,0.27454,0.344151,0.797732
4644,0.27401,0.344146,0.796202
4645,0.27822,0.344142,0.808446
4646,0.27386,0.344138,0.795787
4647,0.27606,0.344133,0.80219
4648,0.2739,0.344129,0.795923
4649,0.27379,0.344124,0.795614
4650,0.27434,0.34412,0.797222
4651,0.27504,0.344116,0.799266
4652,0.27561,0.344111,0.800933
4653,0.27443,0.344107,0.797514
4654,0.27541,0.344102,0.800372
4655,0.27502,0.344098,0.799249
4656,0.2728,0.344094,0.792807
4657,0.27507,0.344089,0.799415
4658,0.2742,0.344085,0.796896
4659,0.27337,0.344081,0.794494
4660,0.27425,0.344076,0.797062
4661,0.27145,0.344072,0.788934
4662,0.27686,0.344067,0.804668
4663,0.27418,0.344063,0.796889
4664,0.27546,0.344059,0.800619
4665,0.27332,0.344054,0.794409
4666,0.2749,0.34405,0.799012
4667,0.27437,0.344046,0.797481
4668,0.2745,0.344041,0.797869
4669,0.27414,0.344037,0.796833
4670,0.27322,0.344033,0.794169
4671,0.27432,0.344028,0.797376
4672,0.27477,0.344024,0.798695
4673,0.27563,0.344019,0.801205
4674,0.2744,0.344015,0.797639
4675,0.27548,0.344011,0.800789
4676,0.27493,0.344006,0.7992
4677,0.27465,0.344002,0.798396
4678,0.27103,0.343998,0.787883
4679,0.27505,0.343993,0.799579
4680,0.27371,0.343989,0.795694
4681,0.27439,0.343985,0.797681
4682,0.27465,0.34398,0.798447
4683,0.27438,0.343976,0.797672
4684,0.27439,0.343972,0.797711
4685,0.2749,0.343967,0.799204
4686,0.2752,0.343963,0.800086
4687,0.27401,0.343959,0.796637
4688,0.27571,0.343954,0.801589
4689,0.275,0.34395,0.799535
4690,0.27528,0.343946,0.800359
4691,0.27667,0.343941,0.804411
4692,0.27216,0.343937,0.791308
4693,0.27679,0.343933,0.80478
4694,0.27145,0.343928,0.789263
4695,0.2741,0.343924,0.796979
4696,0.27411,0.34392,0.797018
4697,0.27261,0.343915,0.792666
4698,0.2734,0.343911,0.794973
4699,0.27367,0.343907,0.795768
4700,0.27361,0.343902,0.795604
4701,0.27354,0.343898,0.79541
4702,0.27513,0.343894,0.800044
4703,0.27606,0.343889,0.802758
4704,0.27388,0.343885,0.796429
4705,0.2737,0.343881,0.795916
4706,0.2727,0.343876,0.793018
4707,0.27416,0.343872,0.797273
4708,0.27524,0.343868,0.800424
4709,0.27334,0.343863,0.794909
4710,0.27269,0.343859,0.793028
4711,0.2743,0.343855,0.797721
4712,0.27064,0.34385,0.787086
4713,0.27489,0.343846,0.799456
4714,0.27639,0.343842,0.803829
4715,0.27587,0.343837,0.802327
4716,0.27467,0.343833,0.798847
4717,0.27152,0.343829,0.789695
4718,0.27406,0.343825,0.797093
4719,0.27624,0.34382,0.803443
4720,0.27306,0.343816,0.794204
4721,0.27573,0.343812,0.80198
4722,0.2755,0.343807,0.801321
4723,0.273,0.343803,0.794059
4724,0.2752,0.343799,0.800468
4725,0.27188,0.343794,0.790821
4726,0.27466,0.34379,0.798918
4727,0.27573,0.343786,0.80204
4728,0.27442,0.343782,0.79824
4729,0.27455,0.343777,0.798628
4730,0.2745,0.343773,0.798492
4731,0.27313,0.343769,0.794517
4732,0.27463,0.343764,0.79889
4733,0.27631,0.34376,0.803787
4734,0.27513,0.343756,0.800365
4735,0.27589,0.343751,0.802586
4736,0.27667,0.343747,0.804865
4737,0.27632,0.343743,0.803857
4738,0.27429,0.343739,0.797961
4739,0.27517,0.343734,0.800531
4740,0.27602,0.34373,0.803014
4741,0.27282,0.343726,0.793714
4742,0.27388,0.343721,0.796808
4743,0.27556,0.343717,0.801706
4744,0.27622,0.343713,0.803636
4745,0.27481,0.343709,0.799543
4746,0.27469,0.343704,0.799204
4747,0.27286,0.3437,0.79389
4748,0.27468,0.343696,0.799195
4749,0.27596,0.343692,0.802929
4750,0.27523,0.343687,0.800815
4751,0.27432,0.343683,0.798177
4752,0.27447,0.343679,0.798624
4753,0.27329,0.343674,0.7952
4754,0.27673,0.34367,0.80522
4755,0.27543,0.343666,0.801447
4756,0.2754,0.343662,0.80137
4757,0.27528,0.343657,0.80103
4758,0.27412,0.343653,0.797665
4759,0.27333,0.343649,0.795376
4760,0.27324,0.343645,0.795124
4761,0.27238,0.34364,0.792631
4762,0.27408,0.343636,0.797588
4763,0.27531,0.343632,0.801177
4764,0.27192,0.343628,0.791322
4765,0.27502,0.343623,0.800353
4766,0.27309,0.343619,0.794746
4767,0.27277,0.343615,0.793825
4768,0.27343,0.343611,0.795756
4769,0.27425,0.343606,0.798152
4770,0.27706,0.343602,0.80634
4771,0.27257,0.343598,0.793282
4772,0.27688,0.343594,0.805836
4773,0.27256,0.343589,0.793273
4774,0.27607,0.343585,0.803498
4775,0.27355,0.343581,0.796174
4776,0.27227,0.343577,0.792458
4777,0.27549,0.343572,0.80184
4778,0.27268,0.343568,0.793671
4779,0.27636,0.343564,0.804392
4780,0.27091,0.34356,0.788539
4781,0.27567,0.343555,0.802404
4782,0.2747,0.343551,0.79959
4783,0.27532,0.343547,0.801405
4784,0.27566,0.343543,0.802404
4785,0.27513,0.343538,0.800871
4786,0.27359,0.343534,0.796398
4787,0.27509,0.34353,0.800775
4788,0.27445,0.343526,0.798921
4789,0.27669,0.343521,0.805452
4790,0.27416,0.343517,0.798097
4791,0.276,0.343513,0.803463
4792,0.27266,0.343509,0.79375
4793,0.27461,0.343504,0.799436
4794,0.27399,0.3435,0.797641
4795,0.27264,0.343496,0.793721
4796,0.2734,0.343492,0.795943
4797,0.27612,0.343488,0.803872
4798,0.27252,0.343483,0.793401
4799,0.27372,0.343479,0.796904
4800,0.27268,0.343475,0.793886
4801,0.27452,0.343471,0.799253
4802,0.27433,0.343466,0.79871
4803,0.27392,0.343462,0.797526
4804,0.27377,0.343458,0.797099
4805,0.27577,0.343454,0.802932
4806,0.27421,0.34345,0.7984
4807,0.27365,0.343445,0.796779
4808,0.27522,0.343441,0.80136
4809,0.2748,0.343437,0.800147
4810,0.27132,0.343433,0.790024
4811,0.27533,0.343429,0.80171
4812,0.27596,0.343424,0.803554
4813,0.27684,0.34342,0.806126
4814,0.27143,0.343416,0.790383
4815,0.27583,0.343412,0.803205
4816,0.27416,0.343408,0.798352
4817,0.27434,0.343403,0.798886
4818,0.27588,0.343399,0.80338
4819,0.27442,0.343395,0.799138
4820,0.27517,0.343391,0.801332
4821,0.27539,0.343386,0.801983
4822,0.27537,0.343382,0.801934
4823,0.27535,0.343378,0.801886
4824,0.27362,0.343374,0.796857
4825,0.27318,0.34337,0.795586
4826,0.27358,0.343366,0.79676
4827,0.27238,0.343361,0.793275
4828,0.2738,0.343357,0.79742
4829,0.27272,0.343353,0.794285
4830,0.27644,0.343349,0.805129
4831,0.27321,0.343345,0.795731
4832,0.27621,0.34334,0.804479
4833,0.27222,0.343336,0.792867
4834,0.27289,0.343332,0.794828
4835,0.27273,0.343328,0.794372
4836,0.27376,0.343324,0.797382
4837,0.27254,0.343319,0.793838
4838,0.27343,0.343315,0.79644
4839,0.2754,0.343311,0.802188
4840,0.27467,0.343307,0.800071
4841,0.27388,0.343303,0.79778
4842,0.27135,0.343299,0.79042
4843,0.27287,0.343294,0.794857
4844,0.27173,0.34329,0.791546
4845,0.27648,0.343286,0.805393
4846,0.27516,0.343282,0.801557
4847,0.27455,0.343278,0.79979
4848,0.27171,0.343273,0.791526
4849,0.27431,0.343269,0.79911
4850,0.27296,0.343265,0.795187
4851,0.27389,0.343261,0.797906
4852,0.27262,0.343257,0.794216
4853,0.2746,0.343253,0.799994
4854,0.27213,0.343248,0.792808
4855,0.27316,0.343244,0.795818
4856,0.27213,0.34324,0.792827
4857,0.27553,0.343236,0.802742
4858,0.27331,0.343232,0.796284
4859,0.27351,0.343228,0.796876
4860,0.27583,0.343223,0.803645
4861,0.27644,0.343219,0.805432
4862,0.27433,0.343215,0.799294
4863,0.27455,0.343211,0.799945
4864,0.27199,0.343207,0.792496
4865,0.27608,0.343203,0.804423
4866,0.27348,0.343199,0.796857
4867,0.27339,0.343194,0.796604
4868,0.27362,0.34319,0.797284
4869,0.27383,0.343186,0.797905
4870,0.27214,0.343182,0.79299
4871,0.27536,0.343178,0.802383
4872,0.27206,0.343174,0.792776
4873,0.27564,0.34317,0.803218
4874,0.27545,0.343165,0.802674
4875,0.272,0.343161,0.79263
4876,0.27388,0.343157,0.798118
4877,0.27281,0.343153,0.79501
4878,0.27406,0.343149,0.798662
4879,0.27295,0.343145,0.795437
4880,0.27645,0.343141,0.805647
4881,0.27361,0.343136,0.79738
4882,0.27117,0.343132,0.790278
4883,0.27392,0.343128,0.798302
4884,0.27339,0.343124,0.796767
4885,0.27382,0.34312,0.79803
4886,0.27311,0.343116,0.795971
4887,0.273,0.343112,0.79566
4888,0.2728,0.343107,0.795086
4889,0.27244,0.343103,0.794047
4890,0.27355,0.343099,0.797291
4891,0.27315,0.343095,0.796135
4892,0.27302,0.343091,0.795766
4893,0.27201,0.343087,0.792832
4894,0.27459,0.343083,0.800361
4895,0.27559,0.343079,0.803286
4896,0.27409,0.343074,0.798923
4897,0.27328,0.34307,0.796571
4898,0.27137,0.343066,0.791014
4899,0.27716,0.343062,0.807901
4900,0.27421,0.343058,0.799311
4901,0.27424,0.343054,0.799408
4902,0.27361,0.34305,0.797581
4903,0.2735,0.343046,0.79727
4904,0.27581,0.343041,0.804014
4905,0.27212,0.343037,0.793266
4906,0.2749,0.343033,0.80138
4907,0.2726,0.343029,0.794685
4908,0.27335,0.343025,0.796881
4909,0.27262,0.343021,0.794762
4910,0.27305,0.343017,0.796025
4911,0.27773,0.343013,0.809679
4912,0.27296,0.343009,0.795782
4913,0.27385,0.343004,0.798386
4914,0.2742,0.343,0.799416
4915,0.27524,0.342996,0.802458
4916,0.2733,0.342992,0.796811
4917,0.27334,0.342988,0.796937
4918,0.27484,0.342984,0.80132
4919,0.2733,0.34298,0.79684
4920,0.27482,0.342976,0.801281
4921,0.27168,0.342972,0.792136
4922,0.27267,0.342968,0.795032
4923,0.27413,0.342963,0.799298
4924,0.27281,0.342959,0.795459
4925,0.2735,0.342955,0.79748
4926,0.2756,0.342951,0.803613
4927,0.27733,0.342947,0.808667
4928,0.27398,0.342943,0.798908
4929,0.27521,0.342939,0.802505
4930,0.27148,0.342935,0.791637
4931,0.27512,0.342931,0.802261
4932,0.27276,0.342927,0.795389
4933,0.27229,0.342922,0.794028
4934,0.27443,0.342918,0.800278
4935,0.27561,0.342914,0.803728
4936,0.27302,0.34291,0.796185
4937,0.27659,0.342906,0.806606
4938,0.27373,0.342902,0.798275
4939,0.27466,0.342898,0.800996
4940,0.27305,0.342894,0.79631
4941,0.27159,0.34289,0.792062
4942,0.27387,0.342886,0.798721
4943,0.27151,0.342882,0.791848
4944,0.27461,0.342878,0.800898
4945,0.27575,0.342874,0.804232
4946,0.27231,0.342869,0.794209
4947,0.27496,0.342865,0.801947
4948,0.27388,0.342861,0.798807
4949,0.27322,0.342857,0.796891
4950,0.27454,0.342853,0.800751
4951,0.27349,0.342849,0.797698
4952,0.27476,0.342845,0.801412
4953,0.27258,0.342841,0.795063
4954,0.27191,0.342837,0.793118
4955,0.27528,0.342833,0.802957
4956,0.27448,0.342829,0.800633
4957,0.27366,0.342825,0.798251
4958,0.278,0.342821,0.81092
4959,0.27431,0.342817,0.800166
4960,0.27333,0.342812,0.797316
4961,0.27608,0.342808,0.805348
4962,0.27384,0.342804,0.798823
4963,0.2731,0.3428,0.796674
4964,0.27586,0.342796,0.804735
4965,0.27354,0.342792,0.797976
4966,0.27202,0.342788,0.793551
4967,0.27567,0.342784,0.804209
4968,0.27185,0.34278,0.793074
4969,0.2707,0.342776,0.789729
4970,0.27351,0.342772,0.797936
4971,0.27437,0.342768,0.800454
4972,0.27213,0.342764,0.793929
4973,0.27415,0.34276,0.799831
4974,0.27118,0.342756,0.791176
4975,0.27498,0.342752,0.802272
4976,0.27347,0.342748,0.797876
4977,0.27552,0.342744,0.803866
4978,0.27421,0.34274,0.800054
4979,0.27097,0.342735,0.79061
4980,0.2742,0.342731,0.800043
4981,0.27224,0.342727,0.794334
4982,0.2743,0.342723,0.800354
4983,0.27409,0.342719,0.799751
4984,0.27277,0.342715,0.795908
4985,0.27432,0.342711,0.800441
4986,0.27529,0.342707,0.80328
4987,0.27342,0.342703,0.797833
4988,0.27302,0.342699,0.796675
4989,0.27555,0.342695,0.804067
4990,0.27488,0.342691,0.802122
4991,0.27098,0.342687,0.790751
4992,0.27581,0.342683,0.804855
4993,0.27525,0.342679,0.80323
4994,0.27463,0.342675,0.80143
4995,0.27505,0.342671,0.802665
4996,0.27373,0.342667,0.798822
4997,0.27412,0.342663,0.79997
4998,0.27634,0.342659,0.806458
4999,0.27206,0.342655,0.793977
5000,0.27477,0.342651,0.801895
5001,0.27396,0.342647,0.799541
5002,0.27204,0.342643,0.793946
5003,0.27258,0.342639,0.795532
5004,0.27374,0.342635,0.798927
5005,0.27289,0.342631,0.796455
5006,0.27316,0.342627,0.797253
5007,0.2744,0.342623,0.800881
5008,0.27291,0.342619,0.796542
5009,0.27384,0.342615,0.799265
5010,0.27169,0.342611,0.792999
5011,0.27233,0.342607,0.794877
5012,0.27241,0.342603,0.795119
5013,0.27492,0.342599,0.802455
5014,0.27174,0.342595,0.793182
5015,0.27353,0.342591,0.798417
5016,0.27245,0.342587,0.795273
5017,0.27463,0.342583,0.801646
5018,0.27626,0.342579,0.806414
5019,0.27416,0.342575,0.800293
5020,0.27311,0.342571,0.797237
5021,0.27217,0.342567,0.794503
5022,0.27086,0.342563,0.790688
5023,0.27144,0.342559,0.79239
5024,0.27443,0.342555,0.801128
5025,0.27349,0.342551,0.798393
5026,0.27141,0.342547,0.79233
5027,0.27265,0.342543,0.79596
5028,0.27251,0.342539,0.79556
5029,0.27547,0.342535,0.804211
5030,0.27246,0.342531,0.795433
5031,0.27416,0.342527,0.800405
5032,0.27272,0.342523,0.79621
5033,0.27312,0.342519,0.797387
5034,0.27302,0.342515,0.797105
5035,0.27369,0.342511,0.79907
5036,0.27323,0.342507,0.797736
5037,0.27168,0.342503,0.79322
5038,0.27395,0.342499,0.799857
5039,0.27195,0.342495,0.794027
5040,0.27113,0.342491,0.791642
5041,0.27139,0.342487,0.79241
5042,0.27346,0.342483,0.798464
5043,0.27481,0.342479,0.802415
5044,0.2744,0.342475,0.801227
5045,0.27492,0.342471,0.802755
5046,0.27251,0.342467,0.795727
5047,0.27174,0.342463,0.793488
5048,0.27329,0.342459,0.798023
5049,0.27312,0.342455,0.797536
5050,0.27338,0.342451,0.798304
5051,0.27173,0.342447,0.793495
5052,0.27625,0.342443,0.806704
5053,0.27303,0.342439,0.79731
5054,0.27315,0.342435,0.79767
5055,0.27344,0.342431,0.798526
5056,0.27057,0.342427,0.790154
5057,0.27113,0.342423,0.791798
5058,0.27313,0.342419,0.797648
5059,0.27536,0.342415,0.80417
5060,0.27569,0.342411,0.805143
5061,0.27268,0.342407,0.796362
5062,0.27325,0.342403,0.798036
5063,0.27328,0.342399,0.798133
5064,0.27343,0.342395,0.79858
5065,0.27274,0.342391,0.796574
5066,0.27292,0.342387,0.797109
5067,0.27128,0.342383,0.792328
5068,0.27432,0.342379,0.801216
5069,0.27286,0.342375,0.796961
5070,0.27294,0.342371,0.797204
5071,0.2762,0.342368,0.806735
5072,0.27315,0.342364,0.797836
5073,0.27246,0.34236,0.79583
5074,0.27392,0.342356,0.800104
5075,0.26987,0.342352,0.788283
5076,0.27498,0.342348,0.803218
5077,0.27146,0.342344,0.792946
5078,0.27547,0.34234,0.804668
5079,0.27204,0.342336,0.794658
5080,0.27155,0.342332,0.793236
5081,0.27238,0.342328,0.79567
5082,0.27392,0.342324,0.800177
5083,0.27207,0.34232,0.794782
5084,0.27349,0.342316,0.79894
5085,0.27372,0.342312,0.799621
5086,0.27341,0.342308,0.798724
5087,0.27235,0.342304,0.795637
5088,0.2729,0.3423,0.797253
5089,0.2725,0.342296,0.796094
5090,0.27435,0.342293,0.801507
5091,0.27175,0.342289,0.793921
5092,0.27534,0.342285,0.804418
5093,0.27265,0.342281,0.796568
5094,0.27375,0.342277,0.799791
5095,0.27171,0.342273,0.79384
5096,0.27441,0.342269,0.801738
5097,0.27501,0.342265,0.8035
5098,0.27046,0.342261,0.790216
5099,0.27427,0.342257,0.801357
5100,0.27363,0.342253,0.799496
5101,0.27434,0.342249,0.80158
5102,0.27426,0.342245,0.801355
5103,0.27151,0.342241,0.793329
5104,0.27122,0.342237,0.792491
5105,0.27407,0.342234,0.800827
5106,0.27112,0.34223,0.792217
5107,0.27285,0.342226,0.797281
5108,0.27174,0.342222,0.794047
5109,0.27286,0.342218,0.797328
5110,0.27333,0.342214,0.798711
5111,0.27431,0.34221,0.801584
5112,0.27525,0.342206,0.80434
5113,0.27319,0.342202,0.798329
5114,0.27247,0.342198,0.796234
5115,0.27324,0.342194,0.798494
5116,0.27317,0.34219,0.798298
5117,0.27373,0.342186,0.799944
5118,0.27291,0.342183,0.797557
5119,0.27305,0.342179,0.797975
5120,0.27517,0.342175,0.80418
5121,0.27121,0.342171,0.792616
5122,0.27227,0.342167,0.795723
5123,0.27424,0.342163,0.801489
5124,0.26982,0.342159,0.788581
5125,0.27266,0.342155,0.79689
5126,0.27439,0.342151,0.801955
5127,0.27407,0.342147,0.801029
5128,0.27407,0.342143,0.801038
5129,0.27452,0.34214,0.802363
5130,0.27302,0.342136,0.797988
5131,0.27151,0.342132,0.793583
5132,0.27096,0.342128,0.791985
5133,0.27302,0.342124,0.798015
5134,0.27545,0.34212,0.805127
5135,0.27192,0.342116,0.794818
5136,0.27329,0.342112,0.798831
5137,0.27303,0.342108,0.79808
5138,0.27252,0.342104,0.796599
5139,0.27254,0.342101,0.796666
5140,0.27103,0.342097,0.792261
5141,0.27528,0.342093,0.804694
5142,0.27457,0.342089,0.802628
5143,0.27062,0.342085,0.79109
5144,0.27189,0.342081,0.794812
5145,0.27479,0.342077,0.803298
5146,0.2722,0.342073,0.795736
5147,0.2717,0.342069,0.794283
5148,0.27472,0.342066,0.803121
5149,0.2712,0.342062,0.79284
5150,0.27168,0.342058,0.794252
5151,0.27361,0.342054,0.799903
5152,0.27408,0.34205,0.801286
5153,0.2713,0.342046,0.793168
5154,0.27313,0.342042,0.798527
5155,0.27263,0.342038,0.797074
5156,0.27279,0.342034,0.797551
5157,0.27145,0.342031,0.793642
5158,0.27028,0.342027,0.790231
5159,0.27139,0.342023,0.793485
5160,0.27193,0.342019,0.795073
5161,0.27133,0.342015,0.793328
5162,0.27278,0.342011,0.797576
5163,0.27487,0.342007,0.803696
5164,0.27118,0.342003,0.792916
5165,0.27337,0.342,0.799328
5166,0.27107,0.341996,0.792612
5167,0.27299,0.341992,0.798235
5168,0.27113,0.341988,0.792806
5169,0.27263,0.341984,0.797201
5170,0.27193,0.34198,0.795163
5171,0.27286,0.341976,0.797891
5172,0.27499,0.341972,0.804129
5173,0.27411,0.341969,0.801565
5174,0.2735,0.341965,0.79979
5175,0.27285,0.341961,0.797898
5176,0.27448,0.341957,0.802674
5177,0.27142,0.341953,0.793734
5178,0.27278,0.341949,0.797721
5179,0.27266,0.341945,0.797379
5180,0.27375,0.341942,0.800575
5181,0.2747,0.341938,0.803363
5182,0.27178,0.341934,0.794832
5183,0.27223,0.34193,0.796157
5184,0.27335,0.341926,0.799442
5185,0.27239,0.341922,0.796643
5186,0.27226,0.341918,0.796272
5187,0.2717,0.341915,0.794643
5188,0.27278,0.341911,0.797811
5189,0.27172,0.341907,0.794719
5190,0.27222,0.341903,0.796191
5191,0.27345,0.341899,0.799797
5192,0.27248,0.341895,0.796969
5193,0.2711,0.341891,0.792942
5194,0.26979,0.341888,0.789119
5195,0.27344,0.341884,0.799804
5196,0.27345,0.34188,0.799842
5197,0.27038,0.341876,0.790871
5198,0.2763,0.341872,0.808197
5199,0.27355,0.341868,0.800162
5200,0.26963,0.341865,0.788704
5201,0.27311,0.341861,0.798893
5202,0.27083,0.341857,0.792232
5203,0.27335,0.341853,0.799613
5204,0.27143,0.341849,0.794005
5205,0.27398,0.341845,0.801473
5206,0.2732,0.341842,0.799201
5207,0.27261,0.341838,0.797484
5208,0.26952,0.341834,0.788453
5209,0.27134,0.34183,0.793786
5210,0.27126,0.341826,0.793561
5211,0.27574,0.341822,0.806676
5212,0.27227,0.341819,0.796534
5213,0.27104,0.341815,0.792944
5214,0.27122,0.341811,0.79348
5215,0.27131,0.341807,0.793752
5216,0.27261,0.341803,0.797564
5217,0.27059,0.341799,0.791663
5218,0.27363,0.341796,0.800566
5219,0.27248,0.341792,0.797211
5220,0.27482,0.341788,0.804066
5221,0.27288,0.341784,0.798399
5222,0.27054,0.34178,0.791561
5223,0.27005,0.341776,0.790136
5224,0.27359,0.341773,0.800503
5225,0.27363,0.341769,0.800629
5226,0.27089,0.341765,0.792621
5227,0.27272,0.341761,0.797984
5228,0.27398,0.341757,0.80168
5229,0.27272,0.341754,0.798002
5230,0.27086,0.34175,0.792568
5231,0.2741,0.341746,0.802058
5232,0.27225,0.341742,0.796653
5233,0.27349,0.341738,0.800291
5234,0.27398,0.341734,0.801734
5235,0.27291,0.341731,0.798611
5236,0.27496,0.341727,0.804619
5237,0.2704,0.341723,0.791284
5238,0.27159,0.341719,0.794775
5239,0.27519,0.341715,0.805319
