n,probability,1/sqrt(ln(n)),ratio
12026,0.03869,0.326254,0.118589
12027,0.03911,0.326252,0.119877
12028,0.0379,0.326251,0.116168
12029,0.03802,0.32625,0.116537
12030,0.03839,0.326248,0.117671
12031,0.03782,0.326247,0.115925
12032,0.03855,0.326245,0.118163
12033,0.03829,0.326244,0.117366
12034,0.03927,0.326242,0.120371
12035,0.0389,0.326241,0.119237
12036,0.03899,0.326239,0.119513
12037,0.03794,0.326238,0.116295
12038,0.03957,0.326237,0.121292
12039,0.03838,0.326235,0.117645
12040,0.03902,0.326234,0.119608
12041,0.03829,0.326232,0.11737
12042,0.03927,0.326231,0.120375
12043,0.03759,0.326229,0.115226
12044,0.03811,0.326228,0.11682
12045,0.0378,0.326226,0.11587
12046,0.03796,0.326225,0.116361
12047,0.03871,0.326224,0.118661
12048,0.03779,0.326222,0.115841
12049,0.03884,0.326221,0.119061
12050,0.03779,0.326219,0.115842
12051,0.0386,0.326218,0.118326
12052,0.03767,0.326216,0.115476
12053,0.03799,0.326215,0.116457
12054,0.03804,0.326213,0.116611
12055,0.03715,0.326212,0.113883
12056,0.03966,0.326211,0.121578
12057,0.03802,0.326209,0.116551
12058,0.03851,0.326208,0.118054
12059,0.03928,0.326206,0.120415
12060,0.03828,0.326205,0.11735
12061,0.03885,0.326203,0.119097
12062,0.03801,0.326202,0.116523
12063,0.0382,0.326201,0.117106
12064,0.0387,0.326199,0.118639
12065,0.03903,0.326198,0.119651
12066,0.03733,0.326196,0.11444
12067,0.0384,0.326195,0.117721
12068,0.03908,0.326193,0.119806
12069,0.03853,0.326192,0.118121
12070,0.03808,0.32619,0.116742
12071,0.03863,0.326189,0.118428
12072,0.03765,0.326188,0.115424
12073,0.03811,0.326186,0.116835
12074,0.03914,0.326185,0.119993
12075,0.03788,0.326183,0.116131
12076,0.03871,0.326182,0.118676
12077,0.03788,0.32618,0.116132
12078,0.0385,0.326179,0.118033
12079,0.03856,0.326178,0.118218
12080,0.03771,0.326176,0.115612
12081,0.03892,0.326175,0.119323
12082,0.03765,0.326173,0.115429
12083,0.03808,0.326172,0.116748
12084,0.03808,0.32617,0.116749
12085,0.0384,0.326169,0.11773
12086,0.03882,0.326167,0.119019
12087,0.03845,0.326166,0.117885
12088,0.03793,0.326165,0.116291
12089,0.03836,0.326163,0.11761
12090,0.0381,0.326162,0.116813
12091,0.03774,0.32616,0.11571
12092,0.03824,0.326159,0.117243
12093,0.03747,0.326157,0.114883
12094,0.03894,0.326156,0.119391
12095,0.0387,0.326155,0.118655
12096,0.03818,0.326153,0.117062
12097,0.03866,0.326152,0.118534
12098,0.03736,0.32615,0.114548
12099,0.03894,0.326149,0.119393
12100,0.03896,0.326147,0.119455
12101,0.03891,0.326146,0.119302
12102,0.03768,0.326145,0.115532
12103,0.03823,0.326143,0.117218
12104,0.03724,0.326142,0.114184
12105,0.03769,0.32614,0.115564
12106,0.03807,0.326139,0.116729
12107,0.03861,0.326137,0.118386
12108,0.03915,0.326136,0.120042
12109,0.03887,0.326134,0.119184
12110,0.03771,0.326133,0.115628
12111,0.03837,0.326132,0.117652
12112,0.03833,0.32613,0.11753
12113,0.03804,0.326129,0.116641
12114,0.03888,0.326127,0.119217
12115,0.039,0.326126,0.119586
12116,0.03783,0.326124,0.115999
12117,0.03828,0.326123,0.117379
12118,0.03833,0.326122,0.117533
12119,0.03677,0.32612,0.11275
12120,0.03773,0.326119,0.115694
12121,0.03826,0.326117,0.11732
12122,0.0385,0.326116,0.118056
12123,0.03783,0.326114,0.116002
12124,0.03838,0.326113,0.117689
12125,0.038,0.326112,0.116525
12126,0.03863,0.32611,0.118457
12127,0.03814,0.326109,0.116955
12128,0.03786,0.326107,0.116097
12129,0.03817,0.326106,0.117048
12130,0.03907,0.326104,0.119808
12131,0.03917,0.326103,0.120115
12132,0.03831,0.326102,0.117479
12133,0.03858,0.3261,0.118307
12134,0.03784,0.326099,0.116038
12135,0.03927,0.326097,0.120424
12136,0.03856,0.326096,0.118247
12137,0.03858,0.326094,0.118309
12138,0.03883,0.326093,0.119076
12139,0.03697,0.326092,0.113373
12140,0.03832,0.32609,0.117514
12141,0.03874,0.326089,0.118802
12142,0.03903,0.326087,0.119692
12143,0.03798,0.326086,0.116472
12144,0.03804,0.326084,0.116657
12145,0.03713,0.326083,0.113867
12146,0.03764,0.326082,0.115431
12147,0.03762,0.32608,0.11537
12148,0.03916,0.326079,0.120094
12149,0.03832,0.326077,0.117518
12150,0.03802,0.326076,0.116599
12151,0.03819,0.326074,0.11712
12152,0.03762,0.326073,0.115373
12153,0.0375,0.326072,0.115005
12154,0.03767,0.32607,0.115527
12155,0.03859,0.326069,0.118349
12156,0.03793,0.326067,0.116326
12157,0.03776,0.326066,0.115805
12158,0.03843,0.326064,0.11786
12159,0.03795,0.326063,0.116389
12160,0.03815,0.326062,0.117002
12161,0.0388,0.32606,0.118996
12162,0.03786,0.326059,0.116114
12163,0.03793,0.326057,0.116329
12164,0.0392,0.326056,0.120225
12165,0.03746,0.326054,0.114889
12166,0.03877,0.326053,0.118907
12167,0.03792,0.326052,0.116301
12168,0.03829,0.32605,0.117436
12169,0.03707,0.326049,0.113695
12170,0.03783,0.326047,0.116026
12171,0.03859,0.326046,0.118358
12172,0.03932,0.326045,0.120597
12173,0.03742,0.326043,0.11477
12174,0.03781,0.326042,0.115967
12175,0.03763,0.32604,0.115415
12176,0.03833,0.326039,0.117563
12177,0.03709,0.326037,0.11376
12178,0.03782,0.326036,0.115999
12179,0.03842,0.326035,0.11784
12180,0.03848,0.326033,0.118025
12181,0.03824,0.326032,0.117289
12182,0.03857,0.32603,0.118302
12183,0.03975,0.326029,0.121922
12184,0.03728,0.326027,0.114346
12185,0.03768,0.326026,0.115574
12186,0.03843,0.326025,0.117875
12187,0.03938,0.326023,0.120789
12188,0.03802,0.326022,0.116618
12189,0.03925,0.32602,0.120391
12190,0.03854,0.326019,0.118214
12191,0.03878,0.326017,0.118951
12192,0.03764,0.326016,0.115454
12193,0.03825,0.326015,0.117326
12194,0.03826,0.326013,0.117357
12195,0.03892,0.326012,0.119382
12196,0.03834,0.32601,0.117604
12197,0.03652,0.326009,0.112021
12198,0.03757,0.326008,0.115243
12199,0.03787,0.326006,0.116163
12200,0.03912,0.326005,0.119998
12201,0.03843,0.326003,0.117882
12202,0.03782,0.326002,0.116012
12203,0.03799,0.326,0.116534
12204,0.03853,0.325999,0.118191
12205,0.03877,0.325998,0.118927
12206,0.03895,0.325996,0.11948
12207,0.03748,0.325995,0.114971
12208,0.03845,0.325993,0.117947
12209,0.03856,0.325992,0.118285
12210,0.03878,0.325991,0.118961
12211,0.03733,0.325989,0.114513
12212,0.03793,0.325988,0.116354
12213,0.03808,0.325986,0.116815
12214,0.03799,0.325985,0.116539
12215,0.03908,0.325983,0.119883
12216,0.03956,0.325982,0.121356
12217,0.03786,0.325981,0.116142
12218,0.03879,0.325979,0.118995
12219,0.03848,0.325978,0.118045
12220,0.03853,0.325976,0.118199
12221,0.03789,0.325975,0.116236
12222,0.03849,0.325973,0.118077
12223,0.03845,0.325972,0.117955
12224,0.03847,0.325971,0.118017
12225,0.03785,0.325969,0.116115
12226,0.03869,0.325968,0.118693
12227,0.03854,0.325966,0.118233
12228,0.03847,0.325965,0.118019
12229,0.0376,0.325964,0.11535
12230,0.03705,0.325962,0.113664
12231,0.03813,0.325961,0.116977
12232,0.03689,0.325959,0.113174
12233,0.03831,0.325958,0.117531
12234,0.039,0.325956,0.119648
12235,0.03811,0.325955,0.116918
12236,0.0384,0.325954,0.117808
12237,0.03844,0.325952,0.117931
12238,0.03733,0.325951,0.114526
12239,0.03831,0.325949,0.117534
12240,0.03836,0.325948,0.117687
12241,0.03922,0.325947,0.120326
12242,0.03862,0.325945,0.118486
12243,0.03835,0.325944,0.117658
12244,0.03864,0.325942,0.118549
12245,0.03829,0.325941,0.117475
12246,0.03816,0.32594,0.117077
12247,0.03777,0.325938,0.115881
12248,0.03867,0.325937,0.118643
12249,0.03827,0.325935,0.117416
12250,0.03882,0.325934,0.119104
12251,0.03778,0.325932,0.115914
12252,0.0396,0.325931,0.121498
12253,0.03968,0.32593,0.121744
12254,0.03793,0.325928,0.116375
12255,0.03897,0.325927,0.119567
12256,0.03836,0.325925,0.117696
12257,0.038,0.325924,0.116592
12258,0.03805,0.325923,0.116746
12259,0.03883,0.325921,0.119139
12260,0.03816,0.32592,0.117084
12261,0.03857,0.325918,0.118343
12262,0.03821,0.325917,0.117238
12263,0.03983,0.325916,0.12221
12264,0.03828,0.325914,0.117454
12265,0.03794,0.325913,0.116412
12266,0.03903,0.325911,0.119757
12267,0.03881,0.32591,0.119082
12268,0.03873,0.325908,0.118837
12269,0.03865,0.325907,0.118592
12270,0.0371,0.325906,0.113837
12271,0.0387,0.325904,0.118747
12272,0.03847,0.325903,0.118041
12273,0.03807,0.325901,0.116814
12274,0.03768,0.3259,0.115618
12275,0.03811,0.325899,0.116938
12276,0.03789,0.325897,0.116264
12277,0.03784,0.325896,0.116111
12278,0.0378,0.325894,0.115989
12279,0.03799,0.325893,0.116572
12280,0.03893,0.325892,0.119457
12281,0.03857,0.32589,0.118353
12282,0.03828,0.325889,0.117463
12283,0.03787,0.325887,0.116206
12284,0.03862,0.325886,0.118508
12285,0.04038,0.325884,0.123909
12286,0.03962,0.325883,0.121577
12287,0.03883,0.325882,0.119154
12288,0.03699,0.32588,0.113508
12289,0.03984,0.325879,0.122254
12290,0.03938,0.325877,0.120843
12291,0.03721,0.325876,0.114185
12292,0.0387,0.325875,0.118757
12293,0.03838,0.325873,0.117776
12294,0.03802,0.325872,0.116672
12295,0.03823,0.32587,0.117317
12296,0.03893,0.325869,0.119465
12297,0.03829,0.325868,0.117502
12298,0.03848,0.325866,0.118085
12299,0.03906,0.325865,0.119866
12300,0.03812,0.325863,0.116982
12301,0.03971,0.325862,0.121861
12302,0.03888,0.325861,0.119315
12303,0.03824,0.325859,0.117351
12304,0.03799,0.325858,0.116585
12305,0.03798,0.325856,0.116554
12306,0.03841,0.325855,0.117875
12307,0.03836,0.325854,0.117722
12308,0.0389,0.325852,0.119379
12309,0.03709,0.325851,0.113825
12310,0.03823,0.325849,0.117324
12311,0.03814,0.325848,0.117048
12312,0.03798,0.325846,0.116558
12313,0.03903,0.325845,0.119781
12314,0.03793,0.325844,0.116406
12315,0.03754,0.325842,0.115209
12316,0.03768,0.325841,0.115639
12317,0.03709,0.325839,0.113829
12318,0.03833,0.325838,0.117635
12319,0.03828,0.325837,0.117482
12320,0.03634,0.325835,0.111529
12321,0.03709,0.325834,0.113831
12322,0.0398,0.325832,0.122149
12323,0.03825,0.325831,0.117392
12324,0.03917,0.32583,0.120216
12325,0.03786,0.325828,0.116196
12326,0.03906,0.325827,0.11988
12327,0.0376,0.325825,0.115399
12328,0.03792,0.325824,0.116382
12329,0.03754,0.325823,0.115216
12330,0.0394,0.325821,0.120925
12331,0.03815,0.32582,0.117089
12332,0.0379,0.325818,0.116322
12333,0.03858,0.325817,0.11841
12334,0.03804,0.325816,0.116753
12335,0.03751,0.325814,0.115127
12336,0.03844,0.325813,0.117982
12337,0.03783,0.325811,0.11611
12338,0.03761,0.32581,0.115435
12339,0.03806,0.325809,0.116817
12340,0.03861,0.325807,0.118506
12341,0.03777,0.325806,0.115928
12342,0.03933,0.325804,0.120717
12343,0.0389,0.325803,0.119397
12344,0.03885,0.325802,0.119244
12345,0.03825,0.3258,0.117403
12346,0.03733,0.325799,0.11458
12347,0.03931,0.325797,0.120658
12348,0.03864,0.325796,0.118602
12349,0.03814,0.325795,0.117068
12350,0.03744,0.325793,0.11492
12351,0.03852,0.325792,0.118235
12352,0.03848,0.32579,0.118113
12353,0.03882,0.325789,0.119157
12354,0.03703,0.325788,0.113663
12355,0.03791,0.325786,0.116365
12356,0.03841,0.325785,0.1179
12357,0.03772,0.325783,0.115782
12358,0.03769,0.325782,0.115691
12359,0.03714,0.325781,0.114003
12360,0.03872,0.325779,0.118854
12361,0.03902,0.325778,0.119775
12362,0.03804,0.325776,0.116767
12363,0.03725,0.325775,0.114343
12364,0.03781,0.325774,0.116062
12365,0.03857,0.325772,0.118396
12366,0.03804,0.325771,0.116769
12367,0.03826,0.325769,0.117445
12368,0.03784,0.325768,0.116156
12369,0.03875,0.325767,0.11895
12370,0.03763,0.325765,0.115513
12371,0.03794,0.325764,0.116465
12372,0.03753,0.325762,0.115207
12373,0.03879,0.325761,0.119075
12374,0.0384,0.32576,0.117878
12375,0.03842,0.325758,0.11794
12376,0.0391,0.325757,0.120028
12377,0.03934,0.325755,0.120765
12378,0.03714,0.325754,0.114012
12379,0.03762,0.325753,0.115486
12380,0.03829,0.325751,0.117544
12381,0.03878,0.32575,0.119048
12382,0.03837,0.325748,0.11779
12383,0.03741,0.325747,0.114844
12384,0.03773,0.325746,0.115827
12385,0.03812,0.325744,0.117024
12386,0.03889,0.325743,0.119389
12387,0.03791,0.325741,0.116381
12388,0.03785,0.32574,0.116197
12389,0.03947,0.325739,0.121171
12390,0.03799,0.325737,0.116628
12391,0.0377,0.325736,0.115738
12392,0.03815,0.325735,0.11712
12393,0.03823,0.325733,0.117366
12394,0.03882,0.325732,0.119178
12395,0.03791,0.32573,0.116385
12396,0.03811,0.325729,0.116999
12397,0.03671,0.325728,0.112702
12398,0.03768,0.325726,0.11568
12399,0.03849,0.325725,0.118167
12400,0.03773,0.325723,0.115834
12401,0.03766,0.325722,0.11562
12402,0.03848,0.325721,0.118138
12403,0.03797,0.325719,0.116573
12404,0.03895,0.325718,0.119582
12405,0.03735,0.325716,0.11467
12406,0.03793,0.325715,0.116451
12407,0.03855,0.325714,0.118356
12408,0.03765,0.325712,0.115593
12409,0.03798,0.325711,0.116607
12410,0.03737,0.325709,0.114734
12411,0.03753,0.325708,0.115226
12412,0.03712,0.325707,0.113968
12413,0.03937,0.325705,0.120876
12414,0.03845,0.325704,0.118052
12415,0.03843,0.325702,0.117991
12416,0.03769,0.325701,0.11572
12417,0.03796,0.3257,0.116549
12418,0.03697,0.325698,0.11351
12419,0.03772,0.325697,0.115813
12420,0.03855,0.325696,0.118362
12421,0.03822,0.325694,0.117349
12422,0.03755,0.325693,0.115293
12423,0.0377,0.325691,0.115754
12424,0.0376,0.32569,0.115447
12425,0.03781,0.325689,0.116092
12426,0.03787,0.325687,0.116277
12427,0.03723,0.325686,0.114313
12428,0.03816,0.325684,0.117169
12429,0.03742,0.325683,0.114897
12430,0.0374,0.325682,0.114836
12431,0.0396,0.32568,0.121592
12432,0.03754,0.325679,0.115267
12433,0.03752,0.325677,0.115206
12434,0.03858,0.325676,0.118461
12435,0.03824,0.325675,0.117418
12436,0.03847,0.325673,0.118125
12437,0.03845,0.325672,0.118064
12438,0.03739,0.325671,0.114809
12439,0.03773,0.325669,0.115854
12440,0.03714,0.325668,0.114043
12441,0.03805,0.325666,0.116837
12442,0.03695,0.325665,0.11346
12443,0.03747,0.325664,0.115057
12444,0.03865,0.325662,0.118681
12445,0.03831,0.325661,0.117638
12446,0.03868,0.325659,0.118774
12447,0.03794,0.325658,0.116503
12448,0.03738,0.325657,0.114783
12449,0.03828,0.325655,0.117548
12450,0.03771,0.325654,0.115798
12451,0.03818,0.325652,0.117242
12452,0.03815,0.325651,0.11715
12453,0.0379,0.32565,0.116383
12454,0.03766,0.325648,0.115646
12455,0.03916,0.325647,0.120253
12456,0.03789,0.325646,0.116354
12457,0.03786,0.325644,0.116262
12458,0.03839,0.325643,0.11789
12459,0.03631,0.325641,0.111503
12460,0.03781,0.32564,0.11611
12461,0.0377,0.325639,0.115773
12462,0.03898,0.325637,0.119704
12463,0.03784,0.325636,0.116203
12464,0.03822,0.325634,0.117371
12465,0.0374,0.325633,0.114853
12466,0.03898,0.325632,0.119706
12467,0.0367,0.32563,0.112705
12468,0.0383,0.325629,0.117619
12469,0.03866,0.325628,0.118725
12470,0.03799,0.325626,0.116668
12471,0.03887,0.325625,0.119371
12472,0.03722,0.325623,0.114304
12473,0.03853,0.325622,0.118327
12474,0.03718,0.325621,0.114182
12475,0.03772,0.325619,0.115841
12476,0.03783,0.325618,0.116179
12477,0.03819,0.325616,0.117285
12478,0.03785,0.325615,0.116242
12479,0.0378,0.325614,0.116088
12480,0.03708,0.325612,0.113878
12481,0.03748,0.325611,0.115107
12482,0.03685,0.32561,0.113172
12483,0.03857,0.325608,0.118455
12484,0.03897,0.325607,0.119684
12485,0.03754,0.325605,0.115293
12486,0.03721,0.325604,0.11428
12487,0.03788,0.325603,0.116338
12488,0.03776,0.325601,0.11597
12489,0.03868,0.3256,0.118796
12490,0.03684,0.325598,0.113145
12491,0.03814,0.325597,0.117139
12492,0.03701,0.325596,0.113669
12493,0.0379,0.325594,0.116403
12494,0.03884,0.325593,0.11929
12495,0.03937,0.325592,0.120918
12496,0.03846,0.32559,0.118124
12497,0.03839,0.325589,0.117909
12498,0.03895,0.325587,0.11963
12499,0.03741,0.325586,0.114901
12500,0.03968,0.325585,0.121873
12501,0.03864,0.325583,0.118679
12502,0.03821,0.325582,0.117359
12503,0.03791,0.325581,0.116438
12504,0.03822,0.325579,0.117391
12505,0.03633,0.325578,0.111586
12506,0.03842,0.325576,0.118006
12507,0.03878,0.325575,0.119112
12508,0.03707,0.325574,0.113861
12509,0.03756,0.325572,0.115366
12510,0.03919,0.325571,0.120373
12511,0.03772,0.325569,0.115859
12512,0.03788,0.325568,0.11635
12513,0.03818,0.325567,0.117272
12514,0.03825,0.325565,0.117488
12515,0.03913,0.325564,0.120191
12516,0.03911,0.325563,0.120131
12517,0.0381,0.325561,0.117029
12518,0.03695,0.32556,0.113497
12519,0.03826,0.325558,0.117521
12520,0.03824,0.325557,0.11746
12521,0.03798,0.325556,0.116662
12522,0.03745,0.325554,0.115035
12523,0.03823,0.325553,0.117431
12524,0.03891,0.325552,0.11952
12525,0.03732,0.32555,0.114637
12526,0.03775,0.325549,0.115958
12527,0.0386,0.325547,0.11857
12528,0.03867,0.325546,0.118785
12529,0.03741,0.325545,0.114915
12530,0.03829,0.325543,0.117619
12531,0.03822,0.325542,0.117404
12532,0.03831,0.325541,0.117681
12533,0.03786,0.325539,0.116299
12534,0.03776,0.325538,0.115993
12535,0.03855,0.325536,0.11842
12536,0.03836,0.325535,0.117837
12537,0.03797,0.325534,0.116639
12538,0.03844,0.325532,0.118084
12539,0.03769,0.325531,0.11578
12540,0.03728,0.32553,0.114521
12541,0.03848,0.325528,0.118208
12542,0.03733,0.325527,0.114676
12543,0.03874,0.325525,0.119008
12544,0.0383,0.325524,0.117656
12545,0.03799,0.325523,0.116705
12546,0.03751,0.325521,0.115231
12547,0.03939,0.32552,0.121006
12548,0.03777,0.325519,0.11603
12549,0.03815,0.325517,0.117198
12550,0.03748,0.325516,0.11514
12551,0.03865,0.325514,0.118735
12552,0.03779,0.325513,0.116094
12553,0.03801,0.325512,0.11677
12554,0.03815,0.32551,0.117201
12555,0.03707,0.325509,0.113883
12556,0.03847,0.325508,0.118185
12557,0.03801,0.325506,0.116772
12558,0.03818,0.325505,0.117295
12559,0.03785,0.325503,0.116281
12560,0.03706,0.325502,0.113855
12561,0.039,0.325501,0.119815
12562,0.03792,0.325499,0.116498
12563,0.03754,0.325498,0.115331
12564,0.03852,0.325497,0.118342
12565,0.03907,0.325495,0.120032
12566,0.03862,0.325494,0.11865
12567,0.03708,0.325492,0.11392
12568,0.03823,0.325491,0.117453
12569,0.03877,0.32549,0.119113
12570,0.03909,0.325488,0.120096
12571,0.03768,0.325487,0.115765
12572,0.03849,0.325486,0.118254
12573,0.03846,0.325484,0.118162
12574,0.03867,0.325483,0.118808
12575,0.03821,0.325481,0.117395
12576,0.03782,0.32548,0.116198
12577,0.03754,0.325479,0.115338
12578,0.03761,0.325477,0.115553
12579,0.03831,0.325476,0.117705
12580,0.03816,0.325475,0.117244
12581,0.03804,0.325473,0.116876
12582,0.0371,0.325472,0.113988
12583,0.03762,0.325471,0.115587
12584,0.03769,0.325469,0.115802
12585,0.03833,0.325468,0.117769
12586,0.03826,0.325466,0.117554
12587,0.03843,0.325465,0.118077
12588,0.03762,0.325464,0.115589
12589,0.03756,0.325462,0.115405
12590,0.03721,0.325461,0.11433
12591,0.03714,0.32546,0.114116
12592,0.038,0.325458,0.116758
12593,0.03834,0.325457,0.117804
12594,0.03828,0.325455,0.11762
12595,0.03839,0.325454,0.117958
12596,0.03842,0.325453,0.118051
12597,0.03669,0.325451,0.112736
12598,0.03736,0.32545,0.114795
12599,0.0382,0.325449,0.117376
12600,0.03843,0.325447,0.118084
12601,0.03828,0.325446,0.117623
12602,0.03793,0.325445,0.116548
12603,0.03845,0.325443,0.118147
12604,0.03757,0.325442,0.115443
12605,0.03804,0.32544,0.116888
12606,0.0384,0.325439,0.117994
12607,0.03847,0.325438,0.11821
12608,0.0385,0.325436,0.118303
12609,0.03993,0.325435,0.122697
12610,0.03829,0.325434,0.117658
12611,0.03767,0.325432,0.115754
12612,0.03824,0.325431,0.117506
12613,0.03787,0.325429,0.116369
12614,0.03672,0.325428,0.112836
12615,0.03869,0.325427,0.11889
12616,0.03721,0.325425,0.114343
12617,0.03845,0.325424,0.118154
12618,0.03774,0.325423,0.115972
12619,0.03709,0.325421,0.113975
12620,0.03749,0.32542,0.115205
12621,0.03742,0.325419,0.11499
12622,0.03752,0.325417,0.115298
12623,0.03765,0.325416,0.115698
12624,0.03715,0.325414,0.114162
12625,0.03741,0.325413,0.114962
12626,0.0383,0.325412,0.117697
12627,0.0385,0.32541,0.118312
12628,0.03824,0.325409,0.117514
12629,0.03714,0.325408,0.114134
12630,0.03813,0.325406,0.117177
12631,0.03746,0.325405,0.115118
12632,0.0378,0.325404,0.116163
12633,0.03852,0.325402,0.118377
12634,0.03899,0.325401,0.119821
12635,0.03803,0.325399,0.116872
12636,0.03786,0.325398,0.11635
12637,0.03783,0.325397,0.116258
12638,0.03807,0.325395,0.116996
12639,0.03797,0.325394,0.116689
12640,0.03774,0.325393,0.115983
12641,0.03864,0.325391,0.118749
12642,0.03895,0.32539,0.119703
12643,0.0389,0.325389,0.119549
12644,0.03728,0.325387,0.114571
12645,0.03755,0.325386,0.115401
12646,0.03786,0.325384,0.116355
12647,0.03859,0.325383,0.118599
12648,0.03823,0.325382,0.117493
12649,0.0386,0.32538,0.11863
12650,0.03759,0.325379,0.115527
12651,0.03931,0.325378,0.120813
12652,0.03742,0.325376,0.115005
12653,0.03887,0.325375,0.119462
12654,0.03757,0.325374,0.115467
12655,0.03729,0.325372,0.114607
12656,0.03797,0.325371,0.116698
12657,0.03815,0.325369,0.117251
12658,0.03821,0.325368,0.117436
12659,0.03642,0.325367,0.111935
12660,0.03762,0.325365,0.115624
12661,0.03728,0.325364,0.114579
12662,0.03725,0.325363,0.114488
12663,0.03727,0.325361,0.11455
12664,0.03728,0.32536,0.114581
12665,0.03744,0.325359,0.115073
12666,0.03774,0.325357,0.115996
12667,0.03721,0.325356,0.114367
12668,0.03843,0.325355,0.118117
12669,0.03847,0.325353,0.118241
